,condition,sampleID,targetID,status
3014,ConditionB,unknown14,m6,unknown
3015,ConditionB,unknown14,m7,unknown
3016,ConditionB,unknown14,m8,unknown
3017,ConditionB,unknown14,m9,unknown
3018,ConditionB,unknown14,m10,unknown
3019,ConditionB,unknown14,m11,unknown
3020,ConditionB,unknown14,m12,unknown
3021,ConditionB,unknown14,m13,unknown
3022,ConditionB,unknown14,m14,unknown
3023,ConditionB,unknown14,m15,unknown
3024,ConditionB,unknown14,m16,unknown
3025,ConditionB,unknown14,m17,unknown
3026,ConditionB,unknown14,m18,unknown
3027,ConditionB,unknown14,m19,unknown
3028,ConditionB,unknown14,m20,unknown
3029,ConditionB,unknown14,m21,unknown
3030,ConditionB,unknown14,m22,unknown
3031,ConditionB,unknown14,m23,unknown
3032,ConditionB,unknown14,m24,unknown
3033,ConditionB,unknown14,m25,unknown
3034,ConditionB,unknown14,m26,unknown
3035,ConditionB,unknown14,m27,unknown
3036,ConditionB,unknown14,m28,unknown
3037,ConditionB,unknown14,m29,unknown
3038,ConditionB,unknown14,m30,unknown
3039,ConditionB,unknown14,m31,unknown
3040,ConditionB,unknown15,m0,unknown
3041,ConditionB,unknown15,m1,unknown
3042,ConditionB,unknown15,m2,unknown
3043,ConditionB,unknown15,m3,unknown
3044,ConditionB,unknown15,m4,unknown
3045,ConditionB,unknown15,m5,unknown
3046,ConditionB,unknown15,m6,unknown
3047,ConditionB,unknown15,m7,unknown
3048,ConditionB,unknown15,m8,unknown
3049,ConditionB,unknown15,m9,unknown
3050,ConditionB,unknown15,m10,unknown
3051,ConditionB,unknown15,m11,unknown
3052,ConditionB,unknown15,m12,unknown
3053,ConditionB,unknown15,m13,unknown
3054,ConditionB,unknown15,m14,unknown
3055,ConditionB,unknown15,m15,unknown
3056,ConditionB,unknown15,m16,unknown
3057,ConditionB,unknown15,m17,unknown
3058,ConditionB,unknown15,m18,unknown
3059,ConditionB,unknown15,m19,unknown
3060,ConditionB,unknown15,m20,unknown
3061,ConditionB,unknown15,m21,unknown
3062,ConditionB,unknown15,m22,unknown
3063,ConditionB,unknown15,m23,unknown
3064,ConditionB,unknown15,m24,unknown
3065,ConditionB,unknown15,m25,unknown
3066,ConditionB,unknown15,m26,unknown
3067,ConditionB,unknown15,m27,unknown
3068,ConditionB,unknown15,m28,unknown
3069,ConditionB,unknown15,m29,unknown
3070,ConditionB,unknown15,m30,unknown
3071,ConditionB,unknown15,m31,unknown
3072,ConditionC,known0,m0,present
3073,ConditionC,known0,m1,absent
3074,ConditionC,known0,m2,absent
3075,ConditionC,known0,m3,absent
3076,ConditionC,known0,m4,absent
3077,ConditionC,known0,m5,absent
3078,ConditionC,known0,m6,absent
3079,ConditionC,known0,m7,absent
3080,ConditionC,known0,m8,present
3081,ConditionC,known0,m9,absent
3082,ConditionC,known0,m10,absent
3083,ConditionC,known0,m11,absent
3084,ConditionC,known0,m12,absent
3085,ConditionC,known0,m13,absent
3086,ConditionC,known0,m14,absent
3087,ConditionC,known0,m15,absent
3088,ConditionC,known0,m16,present
3089,ConditionC,known0,m17,absent
3090,ConditionC,known0,m18,absent
3091,ConditionC,known0,m19,absent
3092,ConditionC,known0,m20,absent
3093,ConditionC,known0,m21,absent
3094,ConditionC,known0,m22,absent
3095,ConditionC,known0,m23,absent
3096,ConditionC,known0,m24,present
3097,ConditionC,known0,m25,absent
3098,ConditionC,known0,m26,absent
3099,ConditionC,known0,m27,absent
3100,ConditionC,known0,m28,absent
3101,ConditionC,known0,m29,absent
3102,ConditionC,known0,m30,absent
3103,ConditionC,known0,m31,absent
3104,ConditionC,known1,m0,absent
3105,ConditionC,known1,m1,present
3106,ConditionC,known1,m2,absent
3107,ConditionC,known1,m3,absent
3108,ConditionC,known1,m4,absent
3109,ConditionC,known1,m5,absent
3110,ConditionC,known1,m6,absent
3111,ConditionC,known1,m7,absent
3112,ConditionC,known1,m8,absent
3113,ConditionC,known1,m9,present
3114,ConditionC,known1,m10,absent
3115,ConditionC,known1,m11,absent
3116,ConditionC,known1,m12,absent
3117,ConditionC,known1,m13,absent
3118,ConditionC,known1,m14,absent
3119,ConditionC,known1,m15,absent
3120,ConditionC,known1,m16,absent
3121,ConditionC,known1,m17,present
3122,ConditionC,known1,m18,absent
3123,ConditionC,known1,m19,absent
3124,ConditionC,known1,m20,absent
3125,ConditionC,known1,m21,absent
3126,ConditionC,known1,m22,absent
3127,ConditionC,known1,m23,absent
3128,ConditionC,known1,m24,absent
3129,ConditionC,known1,m25,present
3130,ConditionC,known1,m26,absent
3131,ConditionC,known1,m27,absent
3132,ConditionC,known1,m28,absent
3133,ConditionC,known1,m29,absent
3134,ConditionC,known1,m30,absent
3135,ConditionC,known1,m31,absent
3136,ConditionC,known2,m0,absent
3137,ConditionC,known2,m1,absent
3138,ConditionC,known2,m2,present
3139,ConditionC,known2,m3,absent
3140,ConditionC,known2,m4,absent
3141,ConditionC,known2,m5,absent
3142,ConditionC,known2,m6,absent
3143,ConditionC,known2,m7,absent
3144,ConditionC,known2,m8,absent
3145,ConditionC,known2,m9,absent
3146,ConditionC,known2,m10,present
3147,ConditionC,known2,m11,absent
3148,ConditionC,known2,m12,absent
3149,ConditionC,known2,m13,absent
3150,ConditionC,known2,m14,absent
3151,ConditionC,known2,m15,absent
3152,ConditionC,known2,m16,absent
3153,ConditionC,known2,m17,absent
3154,ConditionC,known2,m18,present
3155,ConditionC,known2,m19,absent
3156,ConditionC,known2,m20,absent
3157,ConditionC,known2,m21,absent
3158,ConditionC,known2,m22,absent
3159,ConditionC,known2,m23,absent
3160,ConditionC,known2,m24,absent
3161,ConditionC,known2,m25,absent
3162,ConditionC,known2,m26,present
3163,ConditionC,known2,m27,absent
3164,ConditionC,known2,m28,absent
3165,ConditionC,known2,m29,absent
3166,ConditionC,known2,m30,absent
3167,ConditionC,known2,m31,absent
3168,ConditionC,known3,m0,absent
3169,ConditionC,known3,m1,absent
3170,ConditionC,known3,m2,absent
3171,ConditionC,known3,m3,present
3172,ConditionC,known3,m4,absent
3173,ConditionC,known3,m5,absent
3174,ConditionC,known3,m6,absent
3175,ConditionC,known3,m7,absent
3176,ConditionC,known3,m8,absent
3177,ConditionC,known3,m9,absent
3178,ConditionC,known3,m10,absent
3179,ConditionC,known3,m11,present
3180,ConditionC,known3,m12,absent
3181,ConditionC,known3,m13,absent
3182,ConditionC,known3,m14,absent
3183,ConditionC,known3,m15,absent
3184,ConditionC,known3,m16,absent
3185,ConditionC,known3,m17,absent
3186,ConditionC,known3,m18,absent
3187,ConditionC,known3,m19,present
3188,ConditionC,known3,m20,absent
3189,ConditionC,known3,m21,absent
3190,ConditionC,known3,m22,absent
3191,ConditionC,known3,m23,absent
3192,ConditionC,known3,m24,absent
3193,ConditionC,known3,m25,absent
3194,ConditionC,known3,m26,absent
3195,ConditionC,known3,m27,present
3196,ConditionC,known3,m28,absent
3197,ConditionC,known3,m29,absent
3198,ConditionC,known3,m30,absent
3199,ConditionC,known3,m31,absent
3200,ConditionC,known4,m0,absent
3201,ConditionC,known4,m1,absent
3202,ConditionC,known4,m2,absent
3203,ConditionC,known4,m3,absent
3204,ConditionC,known4,m4,present
3205,ConditionC,known4,m5,absent
3206,ConditionC,known4,m6,absent
3207,ConditionC,known4,m7,absent
3208,ConditionC,known4,m8,absent
3209,ConditionC,known4,m9,absent
3210,ConditionC,known4,m10,absent
3211,ConditionC,known4,m11,absent
3212,ConditionC,known4,m12,present
3213,ConditionC,known4,m13,absent
3214,ConditionC,known4,m14,absent
3215,ConditionC,known4,m15,absent
3216,ConditionC,known4,m16,absent
3217,ConditionC,known4,m17,absent
3218,ConditionC,known4,m18,absent
3219,ConditionC,known4,m19,absent
3220,ConditionC,known4,m20,present
3221,ConditionC,known4,m21,absent
3222,ConditionC,known4,m22,absent
3223,ConditionC,known4,m23,absent
3224,ConditionC,known4,m24,absent
3225,ConditionC,known4,m25,absent
3226,ConditionC,known4,m26,absent
3227,ConditionC,known4,m27,absent
3228,ConditionC,known4,m28,present
3229,ConditionC,known4,m29,absent
3230,ConditionC,known4,m30,absent
3231,ConditionC,known4,m31,absent
3232,ConditionC,known5,m0,absent
3233,ConditionC,known5,m1,absent
3234,ConditionC,known5,m2,absent
3235,ConditionC,known5,m3,absent
3236,ConditionC,known5,m4,absent
3237,ConditionC,known5,m5,present
3238,ConditionC,known5,m6,absent
3239,ConditionC,known5,m7,absent
3240,ConditionC,known5,m8,absent
3241,ConditionC,known5,m9,absent
3242,ConditionC,known5,m10,absent
3243,ConditionC,known5,m11,absent
3244,ConditionC,known5,m12,absent
3245,ConditionC,known5,m13,present
3246,ConditionC,known5,m14,absent
3247,ConditionC,known5,m15,absent
3248,ConditionC,known5,m16,absent
3249,ConditionC,known5,m17,absent
3250,ConditionC,known5,m18,absent
3251,ConditionC,known5,m19,absent
3252,ConditionC,known5,m20,absent
3253,ConditionC,known5,m21,present
3254,ConditionC,known5,m22,absent
3255,ConditionC,known5,m23,absent
3256,ConditionC,known5,m24,absent
3257,ConditionC,known5,m25,absent
3258,ConditionC,known5,m26,absent
3259,ConditionC,known5,m27,absent
3260,ConditionC,known5,m28,absent
3261,ConditionC,known5,m29,present
3262,ConditionC,known5,m30,absent
3263,ConditionC,known5,m31,absent
3264,ConditionC,known6,m0,absent
3265,ConditionC,known6,m1,absent
3266,ConditionC,known6,m2,absent
3267,ConditionC,known6,m3,absent
3268,ConditionC,known6,m4,absent
3269,ConditionC,known6,m5,absent
3270,ConditionC,known6,m6,present
3271,ConditionC,known6,m7,absent
3272,ConditionC,known6,m8,absent
3273,ConditionC,known6,m9,absent
3274,ConditionC,known6,m10,absent
3275,ConditionC,known6,m11,absent
3276,ConditionC,known6,m12,absent
3277,ConditionC,known6,m13,absent
3278,ConditionC,known6,m14,present
3279,ConditionC,known6,m15,absent
3280,ConditionC,known6,m16,absent
3281,ConditionC,known6,m17,absent
3282,ConditionC,known6,m18,absent
3283,ConditionC,known6,m19,absent
3284,ConditionC,known6,m20,absent
3285,ConditionC,known6,m21,absent
3286,ConditionC,known6,m22,present
3287,ConditionC,known6,m23,absent
3288,ConditionC,known6,m24,absent
3289,ConditionC,known6,m25,absent
3290,ConditionC,known6,m26,absent
3291,ConditionC,known6,m27,absent
3292,ConditionC,known6,m28,absent
3293,ConditionC,known6,m29,absent
3294,ConditionC,known6,m30,present
3295,ConditionC,known6,m31,absent
3296,ConditionC,known7,m0,absent
3297,ConditionC,known7,m1,absent
3298,ConditionC,known7,m2,absent
3299,ConditionC,known7,m3,absent
3300,ConditionC,known7,m4,absent
3301,ConditionC,known7,m5,absent
3302,ConditionC,known7,m6,absent
3303,ConditionC,known7,m7,present
3304,ConditionC,known7,m8,absent
3305,ConditionC,known7,m9,absent
3306,ConditionC,known7,m10,absent
3307,ConditionC,known7,m11,absent
3308,ConditionC,known7,m12,absent
3309,ConditionC,known7,m13,absent
3310,ConditionC,known7,m14,absent
3311,ConditionC,known7,m15,present
3312,ConditionC,known7,m16,absent
3313,ConditionC,known7,m17,absent
3314,ConditionC,known7,m18,absent
3315,ConditionC,known7,m19,absent
3316,ConditionC,known7,m20,absent
3317,ConditionC,known7,m21,absent
3318,ConditionC,known7,m22,absent
3319,ConditionC,known7,m23,present
3320,ConditionC,known7,m24,absent
3321,ConditionC,known7,m25,absent
3322,ConditionC,known7,m26,absent
3323,ConditionC,known7,m27,absent
3324,ConditionC,known7,m28,absent
3325,ConditionC,known7,m29,absent
3326,ConditionC,known7,m30,absent
3327,ConditionC,known7,m31,present
3328,ConditionC,known8,m0,present
3329,ConditionC,known8,m1,absent
3330,ConditionC,known8,m2,absent
3331,ConditionC,known8,m3,absent
3332,ConditionC,known8,m4,absent
3333,ConditionC,known8,m5,absent
3334,ConditionC,known8,m6,absent
3335,ConditionC,known8,m7,absent
3336,ConditionC,known8,m8,present
3337,ConditionC,known8,m9,absent
3338,ConditionC,known8,m10,absent
3339,ConditionC,known8,m11,absent
3340,ConditionC,known8,m12,absent
3341,ConditionC,known8,m13,absent
3342,ConditionC,known8,m14,absent
3343,ConditionC,known8,m15,absent
3344,ConditionC,known8,m16,present
3345,ConditionC,known8,m17,absent
3346,ConditionC,known8,m18,absent
3347,ConditionC,known8,m19,absent
3348,ConditionC,known8,m20,absent
3349,ConditionC,known8,m21,absent
3350,ConditionC,known8,m22,absent
3351,ConditionC,known8,m23,absent
3352,ConditionC,known8,m24,present
3353,ConditionC,known8,m25,absent
3354,ConditionC,known8,m26,absent
3355,ConditionC,known8,m27,absent
3356,ConditionC,known8,m28,absent
3357,ConditionC,known8,m29,absent
3358,ConditionC,known8,m30,absent
3359,ConditionC,known8,m31,absent
3360,ConditionC,known9,m0,absent
3361,ConditionC,known9,m1,present
3362,ConditionC,known9,m2,absent
3363,ConditionC,known9,m3,absent
3364,ConditionC,known9,m4,absent
3365,ConditionC,known9,m5,absent
3366,ConditionC,known9,m6,absent
3367,ConditionC,known9,m7,absent
3368,ConditionC,known9,m8,absent
3369,ConditionC,known9,m9,present
3370,ConditionC,known9,m10,absent
3371,ConditionC,known9,m11,absent
3372,ConditionC,known9,m12,absent
3373,ConditionC,known9,m13,absent
3374,ConditionC,known9,m14,absent
3375,ConditionC,known9,m15,absent
3376,ConditionC,known9,m16,absent
3377,ConditionC,known9,m17,present
3378,ConditionC,known9,m18,absent
3379,ConditionC,known9,m19,absent
3380,ConditionC,known9,m20,absent
3381,ConditionC,known9,m21,absent
3382,ConditionC,known9,m22,absent
3383,ConditionC,known9,m23,absent
3384,ConditionC,known9,m24,absent
3385,ConditionC,known9,m25,present
3386,ConditionC,known9,m26,absent
3387,ConditionC,known9,m27,absent
3388,ConditionC,known9,m28,absent
3389,ConditionC,known9,m29,absent
3390,ConditionC,known9,m30,absent
3391,ConditionC,known9,m31,absent
3392,ConditionC,known10,m0,absent
3393,ConditionC,known10,m1,absent
3394,ConditionC,known10,m2,present
3395,ConditionC,known10,m3,absent
3396,ConditionC,known10,m4,absent
3397,ConditionC,known10,m5,absent
3398,ConditionC,known10,m6,absent
3399,ConditionC,known10,m7,absent
3400,ConditionC,known10,m8,absent
3401,ConditionC,known10,m9,absent
3402,ConditionC,known10,m10,present
3403,ConditionC,known10,m11,absent
3404,ConditionC,known10,m12,absent
3405,ConditionC,known10,m13,absent
3406,ConditionC,known10,m14,absent
3407,ConditionC,known10,m15,absent
3408,ConditionC,known10,m16,absent
3409,ConditionC,known10,m17,absent
3410,ConditionC,known10,m18,present
3411,ConditionC,known10,m19,absent
3412,ConditionC,known10,m20,absent
3413,ConditionC,known10,m21,absent
3414,ConditionC,known10,m22,absent
3415,ConditionC,known10,m23,absent
3416,ConditionC,known10,m24,absent
3417,ConditionC,known10,m25,absent
3418,ConditionC,known10,m26,present
3419,ConditionC,known10,m27,absent
3420,ConditionC,known10,m28,absent
3421,ConditionC,known10,m29,absent
3422,ConditionC,known10,m30,absent
3423,ConditionC,known10,m31,absent
3424,ConditionC,known11,m0,absent
3425,ConditionC,known11,m1,absent
3426,ConditionC,known11,m2,absent
3427,ConditionC,known11,m3,present
3428,ConditionC,known11,m4,absent
3429,ConditionC,known11,m5,absent
3430,ConditionC,known11,m6,absent
3431,ConditionC,known11,m7,absent
3432,ConditionC,known11,m8,absent
3433,ConditionC,known11,m9,absent
3434,ConditionC,known11,m10,absent
3435,ConditionC,known11,m11,present
3436,ConditionC,known11,m12,absent
3437,ConditionC,known11,m13,absent
3438,ConditionC,known11,m14,absent
3439,ConditionC,known11,m15,absent
3440,ConditionC,known11,m16,absent
3441,ConditionC,known11,m17,absent
3442,ConditionC,known11,m18,absent
3443,ConditionC,known11,m19,present
3444,ConditionC,known11,m20,absent
3445,ConditionC,known11,m21,absent
3446,ConditionC,known11,m22,absent
3447,ConditionC,known11,m23,absent
3448,ConditionC,known11,m24,absent
3449,ConditionC,known11,m25,absent
3450,ConditionC,known11,m26,absent
3451,ConditionC,known11,m27,present
3452,ConditionC,known11,m28,absent
3453,ConditionC,known11,m29,absent
3454,ConditionC,known11,m30,absent
3455,ConditionC,known11,m31,absent
3456,ConditionC,known12,m0,absent
3457,ConditionC,known12,m1,absent
3458,ConditionC,known12,m2,absent
3459,ConditionC,known12,m3,absent
3460,ConditionC,known12,m4,present
3461,ConditionC,known12,m5,absent
3462,ConditionC,known12,m6,absent
3463,ConditionC,known12,m7,absent
3464,ConditionC,known12,m8,absent
3465,ConditionC,known12,m9,absent
3466,ConditionC,known12,m10,absent
3467,ConditionC,known12,m11,absent
3468,ConditionC,known12,m12,present
3469,ConditionC,known12,m13,absent
3470,ConditionC,known12,m14,absent
3471,ConditionC,known12,m15,absent
3472,ConditionC,known12,m16,absent
3473,ConditionC,known12,m17,absent
3474,ConditionC,known12,m18,absent
3475,ConditionC,known12,m19,absent
3476,ConditionC,known12,m20,present
3477,ConditionC,known12,m21,absent
3478,ConditionC,known12,m22,absent
3479,ConditionC,known12,m23,absent
3480,ConditionC,known12,m24,absent
3481,ConditionC,known12,m25,absent
3482,ConditionC,known12,m26,absent
3483,ConditionC,known12,m27,absent
3484,ConditionC,known12,m28,present
3485,ConditionC,known12,m29,absent
3486,ConditionC,known12,m30,absent
3487,ConditionC,known12,m31,absent
3488,ConditionC,known13,m0,absent
3489,ConditionC,known13,m1,absent
3490,ConditionC,known13,m2,absent
3491,ConditionC,known13,m3,absent
3492,ConditionC,known13,m4,absent
3493,ConditionC,known13,m5,present
3494,ConditionC,known13,m6,absent
3495,ConditionC,known13,m7,absent
3496,ConditionC,known13,m8,absent
3497,ConditionC,known13,m9,absent
3498,ConditionC,known13,m10,absent
3499,ConditionC,known13,m11,absent
3500,ConditionC,known13,m12,absent
3501,ConditionC,known13,m13,present
3502,ConditionC,known13,m14,absent
3503,ConditionC,known13,m15,absent
3504,ConditionC,known13,m16,absent
3505,ConditionC,known13,m17,absent
3506,ConditionC,known13,m18,absent
3507,ConditionC,known13,m19,absent
3508,ConditionC,known13,m20,absent
3509,ConditionC,known13,m21,present
3510,ConditionC,known13,m22,absent
3511,ConditionC,known13,m23,absent
3512,ConditionC,known13,m24,absent
3513,ConditionC,known13,m25,absent
3514,ConditionC,known13,m26,absent
3515,ConditionC,known13,m27,absent
3516,ConditionC,known13,m28,absent
3517,ConditionC,known13,m29,present
3518,ConditionC,known13,m30,absent
3519,ConditionC,known13,m31,absent
3520,ConditionC,known14,m0,absent
3521,ConditionC,known14,m1,absent
3522,ConditionC,known14,m2,absent
3523,ConditionC,known14,m3,absent
3524,ConditionC,known14,m4,absent
3525,ConditionC,known14,m5,absent
3526,ConditionC,known14,m6,present
3527,ConditionC,known14,m7,absent
3528,ConditionC,known14,m8,absent
3529,ConditionC,known14,m9,absent
3530,ConditionC,known14,m10,absent
3531,ConditionC,known14,m11,absent
3532,ConditionC,known14,m12,absent
3533,ConditionC,known14,m13,absent
3534,ConditionC,known14,m14,present
3535,ConditionC,known14,m15,absent
3536,ConditionC,known14,m16,absent
3537,ConditionC,known14,m17,absent
3538,ConditionC,known14,m18,absent
3539,ConditionC,known14,m19,absent
3540,ConditionC,known14,m20,absent
3541,ConditionC,known14,m21,absent
3542,ConditionC,known14,m22,present
3543,ConditionC,known14,m23,absent
3544,ConditionC,known14,m24,absent
3545,ConditionC,known14,m25,absent
3546,ConditionC,known14,m26,absent
3547,ConditionC,known14,m27,absent
3548,ConditionC,known14,m28,absent
3549,ConditionC,known14,m29,absent
3550,ConditionC,known14,m30,present
3551,ConditionC,known14,m31,absent
3552,ConditionC,known15,m0,absent
3553,ConditionC,known15,m1,absent
3554,ConditionC,known15,m2,absent
3555,ConditionC,known15,m3,absent
3556,ConditionC,known15,m4,absent
3557,ConditionC,known15,m5,absent
3558,ConditionC,known15,m6,absent
3559,ConditionC,known15,m7,present
3560,ConditionC,known15,m8,absent
3561,ConditionC,known15,m9,absent
3562,ConditionC,known15,m10,absent
3563,ConditionC,known15,m11,absent
3564,ConditionC,known15,m12,absent
3565,ConditionC,known15,m13,absent
3566,ConditionC,known15,m14,absent
3567,ConditionC,known15,m15,present
3568,ConditionC,known15,m16,absent
3569,ConditionC,known15,m17,absent
3570,ConditionC,known15,m18,absent
3571,ConditionC,known15,m19,absent
3572,ConditionC,known15,m20,absent
3573,ConditionC,known15,m21,absent
3574,ConditionC,known15,m22,absent
3575,ConditionC,known15,m23,present
3576,ConditionC,known15,m24,absent
3577,ConditionC,known15,m25,absent
3578,ConditionC,known15,m26,absent
3579,ConditionC,known15,m27,absent
3580,ConditionC,known15,m28,absent
3581,ConditionC,known15,m29,absent
3582,ConditionC,known15,m30,absent
3583,ConditionC,known15,m31,present
3584,ConditionC,known16,m0,present
3585,ConditionC,known16,m1,absent
3586,ConditionC,known16,m2,absent
3587,ConditionC,known16,m3,absent
3588,ConditionC,known16,m4,absent
3589,ConditionC,known16,m5,absent
3590,ConditionC,known16,m6,absent
3591,ConditionC,known16,m7,absent
3592,ConditionC,known16,m8,present
3593,ConditionC,known16,m9,absent
3594,ConditionC,known16,m10,absent
3595,ConditionC,known16,m11,absent
3596,ConditionC,known16,m12,absent
3597,ConditionC,known16,m13,absent
3598,ConditionC,known16,m14,absent
3599,ConditionC,known16,m15,absent
3600,ConditionC,known16,m16,present
3601,ConditionC,known16,m17,absent
3602,ConditionC,known16,m18,absent
3603,ConditionC,known16,m19,absent
3604,ConditionC,known16,m20,absent
3605,ConditionC,known16,m21,absent
3606,ConditionC,known16,m22,absent
3607,ConditionC,known16,m23,absent
3608,ConditionC,known16,m24,present
3609,ConditionC,known16,m25,absent
3610,ConditionC,known16,m26,absent
3611,ConditionC,known16,m27,absent
3612,ConditionC,known16,m28,absent
3613,ConditionC,known16,m29,absent
3614,ConditionC,known16,m30,absent
3615,ConditionC,known16,m31,absent
3616,ConditionC,known17,m0,absent
3617,ConditionC,known17,m1,present
3618,ConditionC,known17,m2,absent
3619,ConditionC,known17,m3,absent
3620,ConditionC,known17,m4,absent
3621,ConditionC,known17,m5,absent
3622,ConditionC,known17,m6,absent
3623,ConditionC,known17,m7,absent
3624,ConditionC,known17,m8,absent
3625,ConditionC,known17,m9,present
3626,ConditionC,known17,m10,absent
3627,ConditionC,known17,m11,absent
3628,ConditionC,known17,m12,absent
3629,ConditionC,known17,m13,absent
3630,ConditionC,known17,m14,absent
3631,ConditionC,known17,m15,absent
3632,ConditionC,known17,m16,absent
3633,ConditionC,known17,m17,present
3634,ConditionC,known17,m18,absent
3635,ConditionC,known17,m19,absent
3636,ConditionC,known17,m20,absent
3637,ConditionC,known17,m21,absent
3638,ConditionC,known17,m22,absent
3639,ConditionC,known17,m23,absent
3640,ConditionC,known17,m24,absent
3641,ConditionC,known17,m25,present
3642,ConditionC,known17,m26,absent
3643,ConditionC,known17,m27,absent
3644,ConditionC,known17,m28,absent
3645,ConditionC,known17,m29,absent
3646,ConditionC,known17,m30,absent
3647,ConditionC,known17,m31,absent
3648,ConditionC,known18,m0,absent
3649,ConditionC,known18,m1,absent
3650,ConditionC,known18,m2,present
3651,ConditionC,known18,m3,absent
3652,ConditionC,known18,m4,absent
3653,ConditionC,known18,m5,absent
3654,ConditionC,known18,m6,absent
3655,ConditionC,known18,m7,absent
3656,ConditionC,known18,m8,absent
3657,ConditionC,known18,m9,absent
3658,ConditionC,known18,m10,present
3659,ConditionC,known18,m11,absent
3660,ConditionC,known18,m12,absent
3661,ConditionC,known18,m13,absent
3662,ConditionC,known18,m14,absent
3663,ConditionC,known18,m15,absent
3664,ConditionC,known18,m16,absent
3665,ConditionC,known18,m17,absent
3666,ConditionC,known18,m18,present
3667,ConditionC,known18,m19,absent
3668,ConditionC,known18,m20,absent
3669,ConditionC,known18,m21,absent
3670,ConditionC,known18,m22,absent
3671,ConditionC,known18,m23,absent
3672,ConditionC,known18,m24,absent
3673,ConditionC,known18,m25,absent
3674,ConditionC,known18,m26,present
3675,ConditionC,known18,m27,absent
3676,ConditionC,known18,m28,absent
3677,ConditionC,known18,m29,absent
3678,ConditionC,known18,m30,absent
3679,ConditionC,known18,m31,absent
3680,ConditionC,known19,m0,absent
3681,ConditionC,known19,m1,absent
3682,ConditionC,known19,m2,absent
3683,ConditionC,known19,m3,present
3684,ConditionC,known19,m4,absent
3685,ConditionC,known19,m5,absent
3686,ConditionC,known19,m6,absent
3687,ConditionC,known19,m7,absent
3688,ConditionC,known19,m8,absent
3689,ConditionC,known19,m9,absent
3690,ConditionC,known19,m10,absent
3691,ConditionC,known19,m11,present
3692,ConditionC,known19,m12,absent
3693,ConditionC,known19,m13,absent
3694,ConditionC,known19,m14,absent
3695,ConditionC,known19,m15,absent
3696,ConditionC,known19,m16,absent
3697,ConditionC,known19,m17,absent
3698,ConditionC,known19,m18,absent
3699,ConditionC,known19,m19,present
3700,ConditionC,known19,m20,absent
3701,ConditionC,known19,m21,absent
3702,ConditionC,known19,m22,absent
3703,ConditionC,known19,m23,absent
3704,ConditionC,known19,m24,absent
3705,ConditionC,known19,m25,absent
3706,ConditionC,known19,m26,absent
3707,ConditionC,known19,m27,present
3708,ConditionC,known19,m28,absent
3709,ConditionC,known19,m29,absent
3710,ConditionC,known19,m30,absent
3711,ConditionC,known19,m31,absent
3712,ConditionC,known20,m0,absent
3713,ConditionC,known20,m1,absent
3714,ConditionC,known20,m2,absent
3715,ConditionC,known20,m3,absent
3716,ConditionC,known20,m4,present
3717,ConditionC,known20,m5,absent
3718,ConditionC,known20,m6,absent
3719,ConditionC,known20,m7,absent
3720,ConditionC,known20,m8,absent
3721,ConditionC,known20,m9,absent
3722,ConditionC,known20,m10,absent
3723,ConditionC,known20,m11,absent
3724,ConditionC,known20,m12,present
3725,ConditionC,known20,m13,absent
3726,ConditionC,known20,m14,absent
3727,ConditionC,known20,m15,absent
3728,ConditionC,known20,m16,absent
3729,ConditionC,known20,m17,absent
3730,ConditionC,known20,m18,absent
3731,ConditionC,known20,m19,absent
3732,ConditionC,known20,m20,present
3733,ConditionC,known20,m21,absent
3734,ConditionC,known20,m22,absent
3735,ConditionC,known20,m23,absent
3736,ConditionC,known20,m24,absent
3737,ConditionC,known20,m25,absent
3738,ConditionC,known20,m26,absent
3739,ConditionC,known20,m27,absent
3740,ConditionC,known20,m28,present
3741,ConditionC,known20,m29,absent
3742,ConditionC,known20,m30,absent
3743,ConditionC,known20,m31,absent
3744,ConditionC,known21,m0,absent
3745,ConditionC,known21,m1,absent
3746,ConditionC,known21,m2,absent
3747,ConditionC,known21,m3,absent
3748,ConditionC,known21,m4,absent
3749,ConditionC,known21,m5,present
3750,ConditionC,known21,m6,absent
3751,ConditionC,known21,m7,absent
3752,ConditionC,known21,m8,absent
3753,ConditionC,known21,m9,absent
3754,ConditionC,known21,m10,absent
3755,ConditionC,known21,m11,absent
3756,ConditionC,known21,m12,absent
3757,ConditionC,known21,m13,present
3758,ConditionC,known21,m14,absent
3759,ConditionC,known21,m15,absent
3760,ConditionC,known21,m16,absent
3761,ConditionC,known21,m17,absent
3762,ConditionC,known21,m18,absent
3763,ConditionC,known21,m19,absent
3764,ConditionC,known21,m20,absent
3765,ConditionC,known21,m21,present
3766,ConditionC,known21,m22,absent
3767,ConditionC,known21,m23,absent
3768,ConditionC,known21,m24,absent
3769,ConditionC,known21,m25,absent
3770,ConditionC,known21,m26,absent
3771,ConditionC,known21,m27,absent
3772,ConditionC,known21,m28,absent
3773,ConditionC,known21,m29,present
3774,ConditionC,known21,m30,absent
3775,ConditionC,known21,m31,absent
3776,ConditionC,known22,m0,absent
3777,ConditionC,known22,m1,absent
3778,ConditionC,known22,m2,absent
3779,ConditionC,known22,m3,absent
3780,ConditionC,known22,m4,absent
3781,ConditionC,known22,m5,absent
3782,ConditionC,known22,m6,present
3783,ConditionC,known22,m7,absent
3784,ConditionC,known22,m8,absent
3785,ConditionC,known22,m9,absent
